,Station,Year,month,Element,Max,Min,Mean,Days
0,USC00110338,1893,1,TMAX,4.4,-20.0,-7.8,31
1,USC00110338,1893,2,TMAX,5.6,-17.2,-0.9,27
2,USC00110338,1893,3,TMAX,20.6,-7.2,5.6,30
3,USC00110338,1893,4,TMAX,28.9,3.3,13.5,30
4,USC00110338,1893,5,TMAX,30.6,7.2,19.2,31
5,USC00110338,1893,6,TMAX,36.1,21.1,28.6,30
6,USC00110338,1893,7,TMAX,36.7,26.1,30.7,31
7,USC00110338,1893,8,TMAX,33.3,22.2,28.4,29
8,USC00110338,1893,9,TMAX,35.0,12.8,25.5,30
9,USC00110338,1893,10,TMAX,28.3,3.9,17.6,31
10,USC00110338,1895,8,TMAX,36.7,22.8,31.5,31
11,USC00110338,1895,12,TMAX,13.3,-6.7,3.4,31
12,USC00110338,1896,1,TMAX,16.7,-14.4,3.1,31
13,USC00110338,1896,2,TMAX,18.9,-10.0,4.8,27
14,USC00110338,1896,3,TMAX,21.7,-5.6,6.7,30
15,USC00110338,1896,4,TMAX,31.1,5.6,20.6,30
16,USC00110338,1896,5,TMAX,35.6,18.9,28.3,30
17,USC00110338,1896,6,TMAX,35.0,14.4,28.9,30
18,USC00110338,1896,7,TMAX,37.8,18.9,31.2,31
19,USC00110338,1896,8,TMAX,38.9,24.4,30.9,31
20,USC00110338,1896,9,TMAX,32.2,13.3,22.1,30
21,USC00110338,1896,10,TMAX,25.6,7.8,15.8,31
22,USC00110338,1896,11,TMAX,21.1,-8.9,6.8,30
23,USC00110338,1896,12,TMAX,14.4,-5.6,3.5,31
24,USC00110338,1897,1,TMAX,14.4,-20.0,-1.4,31
25,USC00110338,1897,2,TMAX,6.7,-7.8,2.2,28
26,USC00110338,1897,3,TMAX,19.4,-2.2,6.9,31
27,USC00110338,1897,4,TMAX,28.9,2.2,14.9,30
28,USC00110338,1897,5,TMAX,33.3,5.6,24.4,31
29,USC00110338,1897,6,TMAX,41.1,15.6,29.7,30
30,USC00110338,1897,7,TMAX,42.2,24.4,34.4,31
31,USC00110338,1897,8,TMAX,36.1,21.7,27.6,31
32,USC00110338,1897,9,TMAX,37.2,18.9,29.6,30
33,USC00110338,1897,10,TMAX,33.9,13.3,21.7,31
34,USC00110338,1897,11,TMAX,20.0,-6.1,7.9,29
35,USC00110338,1897,12,TMAX,12.2,-11.7,-0.8,31
36,USC00110338,1898,1,TMAX,10.0,-6.7,1.3,30
37,USC00110338,1898,2,TMAX,11.7,-13.3,0.7,28
38,USC00110338,1898,3,TMAX,21.1,0.0,10.7,31
39,USC00110338,1898,4,TMAX,25.6,2.8,14.1,30
40,USC00110338,1898,5,TMAX,27.8,9.4,21.4,31
41,USC00110338,1898,6,TMAX,33.3,20.6,28.1,30
42,USC00110338,1898,7,TMAX,37.2,21.1,30.9,31
43,USC00110338,1898,8,TMAX,34.4,20.0,28.3,31
44,USC00110338,1898,9,TMAX,33.9,17.2,26.1,30
45,USC00110338,1898,10,TMAX,30.6,5.0,14.5,31
46,USC00110338,1898,11,TMAX,20.0,-7.2,6.0,30
47,USC00110338,1898,12,TMAX,8.9,-10.6,-0.3,31
48,USC00110338,1899,1,TMAX,8.9,-15.6,-0.2,31
49,USC00110338,1899,2,TMAX,12.2,-21.1,-2.6,28
50,USC00110338,1899,3,TMAX,17.2,-6.7,3.1,31
51,USC00110338,1899,4,TMAX,32.8,-1.1,17.8,30
52,USC00110338,1899,5,TMAX,30.0,13.9,22.9,31
53,USC00110338,1899,6,TMAX,34.4,23.3,28.9,30
54,USC00110338,1899,7,TMAX,35.0,23.3,29.8,31
55,USC00110338,1899,8,TMAX,35.6,21.7,31.3,31
56,USC00110338,1899,9,TMAX,38.3,6.1,23.9,30
57,USC00110338,1899,10,TMAX,31.1,9.4,20.2,31
58,USC00110338,1899,11,TMAX,18.3,1.1,11.3,30
59,USC00110338,1899,12,TMAX,11.7,-11.1,1.7,31
60,USC00110338,1900,1,TMAX,13.3,-15.0,2.7,31
61,USC00110338,1900,2,TMAX,15.0,-13.9,-1.1,28
62,USC00110338,1900,3,TMAX,13.3,-9.4,2.7,31
63,USC00110338,1900,4,TMAX,28.9,0.6,16.6,30
64,USC00110338,1900,5,TMAX,32.8,9.4,24.4,31
65,USC00110338,1900,6,TMAX,32.2,20.0,26.4,30
66,USC00110338,1900,7,TMAX,35.0,24.4,30.0,31
67,USC00110338,1900,8,TMAX,37.2,23.3,32.2,31
68,USC00110338,1900,9,TMAX,33.9,16.1,25.9,30
69,USC00110338,1900,10,TMAX,31.1,15.0,22.7,31
70,USC00110338,1900,12,TMAX,7.8,-5.6,0.7,18
71,USC00110338,1901,1,TMAX,11.7,-10.0,0.1,31
72,USC00110338,1901,2,TMAX,2.8,-11.1,-4.0,28
73,USC00110338,1901,3,TMAX,19.4,-7.2,5.6,31
74,USC00110338,1901,4,TMAX,30.6,3.3,15.4,29
75,USC00110338,1901,5,TMAX,32.2,14.4,21.8,31
76,USC00110338,1901,6,TMAX,38.3,16.1,29.9,30
77,USC00110338,1901,7,TMAX,42.8,27.2,34.8,31
78,USC00110338,1901,8,TMAX,35.0,21.1,29.1,31
79,USC00110338,1901,9,TMAX,33.9,13.3,24.9,30
80,USC00110338,1901,10,TMAX,31.1,8.9,19.7,31
81,USC00110338,1901,11,TMAX,19.4,-0.6,8.0,30
82,USC00110338,1901,12,TMAX,13.9,-17.2,-1.1,31
83,USC00110338,1902,1,TMAX,10.6,-15.0,0.4,31
84,USC00110338,1902,2,TMAX,10.0,-12.8,-1.7,28
85,USC00110338,1902,3,TMAX,20.0,-8.9,9.1,31
86,USC00110338,1902,4,TMAX,30.0,2.8,15.9,30
87,USC00110338,1902,5,TMAX,30.6,7.8,23.0,31
88,USC00110338,1902,6,TMAX,32.8,15.0,24.5,30
89,USC00110338,1902,7,TMAX,33.3,21.1,28.6,31
90,USC00110338,1902,8,TMAX,30.6,20.6,25.7,31
91,USC00110338,1902,9,TMAX,27.8,15.0,21.0,30
92,USC00110338,1902,10,TMAX,25.6,7.2,17.5,31
93,USC00110338,1902,11,TMAX,22.2,3.3,12.1,30
94,USC00110338,1902,12,TMAX,10.6,-13.3,-0.4,31
95,USC00110338,1903,1,TMAX,9.4,-15.0,-0.7,31
96,USC00110338,1903,2,TMAX,11.1,-17.2,-0.2,28
97,USC00110338,1903,3,TMAX,24.4,-0.6,10.3,31
98,USC00110338,1903,4,TMAX,26.1,3.9,15.7,30
99,USC00110338,1903,5,TMAX,30.0,12.8,23.1,31
100,USC00110338,1903,6,TMAX,31.7,12.8,24.3,30
101,USC00110338,1903,7,TMAX,34.4,21.1,29.0,31
102,USC00110338,1903,8,TMAX,33.3,17.2,26.0,31
103,USC00110338,1903,9,TMAX,30.0,12.8,23.1,30
104,USC00110338,1903,10,TMAX,28.3,6.7,16.6,31
105,USC00110338,1903,11,TMAX,20.0,-4.4,7.1,30
106,USC00110338,1903,12,TMAX,5.0,-13.9,-2.2,31
107,USC00110338,1904,1,TMAX,3.9,-16.7,-4.6,31
108,USC00110338,1904,2,TMAX,11.7,-13.3,-3.3,29
109,USC00110338,1904,3,TMAX,18.9,-1.1,6.3,31
110,USC00110338,1904,4,TMAX,27.2,3.9,11.9,30
111,USC00110338,1904,5,TMAX,30.0,12.2,21.9,31
112,USC00110338,1904,6,TMAX,32.8,20.0,26.5,30
113,USC00110338,1904,7,TMAX,34.4,20.0,28.5,31
114,USC00110338,1904,8,TMAX,31.1,19.4,25.8,31
115,USC00110338,1904,9,TMAX,30.6,13.3,23.0,30
116,USC00110338,1904,10,TMAX,26.7,8.9,16.7,31
117,USC00110338,1904,11,TMAX,20.0,-1.7,10.7,30
118,USC00110338,1904,12,TMAX,11.1,-10.0,0.6,31
119,USC00110338,1905,1,TMAX,10.0,-13.3,-3.4,31
120,USC00110338,1905,2,TMAX,9.4,-18.3,-3.9,28
121,USC00110338,1905,3,TMAX,24.4,-2.2,10.0,31
122,USC00110338,1905,4,TMAX,26.7,5.6,15.0,30
123,USC00110338,1905,5,TMAX,30.0,11.7,21.0,31
124,USC00110338,1905,6,TMAX,32.8,19.4,26.8,30
125,USC00110338,1905,7,TMAX,34.4,18.3,27.5,31
126,USC00110338,1905,8,TMAX,33.3,22.2,28.4,31
127,USC00110338,1905,9,TMAX,30.0,16.1,24.6,30
128,USC00110338,1905,10,TMAX,28.3,3.9,16.5,31
129,USC00110338,1905,11,TMAX,20.6,-2.2,9.4,30
130,USC00110338,1905,12,TMAX,10.0,-6.1,2.7,31
131,USC00110338,1906,1,TMAX,16.1,-6.1,3.0,31
132,USC00110338,1906,2,TMAX,12.2,-9.4,1.4,28
133,USC00110338,1906,3,TMAX,11.7,-6.1,1.8,31
134,USC00110338,1906,4,TMAX,27.2,6.1,17.4,30
135,USC00110338,1906,5,TMAX,31.7,10.0,22.5,31
136,USC00110338,1906,6,TMAX,35.0,20.0,26.9,30
137,USC00110338,1906,7,TMAX,36.1,22.2,29.4,31
138,USC00110338,1906,8,TMAX,35.0,21.1,29.7,31
139,USC00110338,1906,9,TMAX,32.2,15.0,25.7,30
140,USC00110338,1906,10,TMAX,23.9,5.0,15.8,31
141,USC00110338,1906,11,TMAX,18.3,-1.1,7.6,30
142,USC00110338,1906,12,TMAX,11.1,-7.2,2.7,31
143,USC00110338,1907,1,TMAX,12.8,-9.4,1.1,31
144,USC00110338,1907,2,TMAX,11.7,-12.2,1.2,28
145,USC00110338,1907,3,TMAX,27.8,0.6,11.2,31
146,USC00110338,1907,4,TMAX,22.8,1.7,10.2,30
147,USC00110338,1907,5,TMAX,28.9,8.9,17.9,31
148,USC00110338,1907,6,TMAX,32.2,13.9,24.8,30
149,USC00110338,1907,7,TMAX,32.2,22.8,28.0,31
150,USC00110338,1907,8,TMAX,33.3,20.6,26.4,31
151,USC00110338,1907,9,TMAX,32.8,13.3,21.7,30
152,USC00110338,1907,10,TMAX,26.1,6.7,15.1,31
153,USC00110338,1907,11,TMAX,13.3,1.7,8.1,30
154,USC00110338,1907,12,TMAX,13.3,-2.8,2.6,31
155,USC00110338,1908,1,TMAX,8.3,-10.6,1.3,31
156,USC00110338,1908,2,TMAX,8.9,-6.7,-0.2,29
157,USC00110338,1908,3,TMAX,22.8,0.6,9.2,31
158,USC00110338,1908,4,TMAX,26.1,2.2,15.8,30
159,USC00110338,1908,5,TMAX,29.4,8.3,21.0,31
160,USC00110338,1908,6,TMAX,33.3,18.3,26.0,30
161,USC00110338,1908,7,TMAX,35.0,21.1,28.8,31
162,USC00110338,1908,8,TMAX,35.0,21.1,28.0,31
163,USC00110338,1908,9,TMAX,32.8,11.1,26.9,30
164,USC00110338,1908,10,TMAX,28.3,6.7,17.9,31
165,USC00110338,1908,11,TMAX,20.0,-0.6,10.6,30
166,USC00110338,1908,12,TMAX,11.1,-3.9,2.7,31
167,USC00110338,1909,1,TMAX,18.9,-10.6,1.5,31
168,USC00110338,1909,2,TMAX,13.9,-6.1,3.9,28
169,USC00110338,1909,3,TMAX,13.3,0.0,5.8,31
170,USC00110338,1909,4,TMAX,22.2,1.7,12.8,30
171,USC00110338,1909,5,TMAX,30.0,4.4,20.5,31
172,USC00110338,1909,6,TMAX,31.1,16.7,25.4,30
173,USC00110338,1909,7,TMAX,35.0,16.1,27.8,31
174,USC00110338,1909,8,TMAX,34.4,22.2,29.4,31
175,USC00110338,1909,9,TMAX,31.7,14.4,22.1,30
176,USC00110338,1909,10,TMAX,26.1,4.4,14.7,31
177,USC00110338,1909,11,TMAX,21.1,1.1,13.4,30
178,USC00110338,1909,12,TMAX,12.2,-13.9,-3.6,31
179,USC00110338,1910,1,TMAX,5.0,-15.0,-1.4,31
180,USC00110338,1910,2,TMAX,7.2,-11.1,-0.7,28
181,USC00110338,1910,3,TMAX,27.8,2.8,15.3,31
182,USC00110338,1910,4,TMAX,29.4,2.2,17.2,30
183,USC00110338,1910,5,TMAX,26.7,10.6,18.4,31
184,USC00110338,1910,6,TMAX,36.7,12.8,27.5,30
185,USC00110338,1910,7,TMAX,37.2,24.4,31.2,31
186,USC00110338,1910,8,TMAX,33.9,21.7,28.6,31
187,USC00110338,1910,9,TMAX,28.3,17.8,22.3,30
188,USC00110338,1910,10,TMAX,27.8,3.9,19.0,31
189,USC00110338,1910,11,TMAX,18.9,-5.0,5.4,30
190,USC00110338,1910,12,TMAX,4.4,-7.2,-1.0,31
191,USC00110338,1911,1,TMAX,9.4,-10.6,1.5,31
192,USC00110338,1911,2,TMAX,12.8,-5.6,3.2,28
193,USC00110338,1911,3,TMAX,23.9,-1.1,9.2,31
194,USC00110338,1911,4,TMAX,22.2,1.1,13.0,30
195,USC00110338,1911,5,TMAX,33.3,11.7,25.5,31
196,USC00110338,1911,6,TMAX,36.1,22.2,28.6,30
197,USC00110338,1911,7,TMAX,37.2,20.0,29.9,31
198,USC00110338,1911,8,TMAX,32.2,19.4,26.9,31
199,USC00110338,1911,9,TMAX,31.1,16.1,23.6,30
200,USC00110338,1911,10,TMAX,26.7,6.7,14.9,31
201,USC00110338,1911,11,TMAX,24.4,-3.9,5.5,30
202,USC00110338,1911,12,TMAX,15.6,-5.6,3.6,31
203,USC00110338,1912,1,TMAX,1.7,-21.1,-8.6,31
204,USC00110338,1912,2,TMAX,10.0,-15.0,-3.0,29
205,USC00110338,1912,3,TMAX,15.6,-7.8,1.9,31
206,USC00110338,1912,4,TMAX,25.0,1.7,15.6,29
207,USC00110338,1912,5,TMAX,30.0,7.2,22.2,31
208,USC00110338,1912,6,TMAX,32.2,17.2,25.5,30
209,USC00110338,1912,7,TMAX,33.3,20.6,28.3,31
210,USC00110338,1912,8,TMAX,32.2,20.6,25.8,31
211,USC00110338,1912,9,TMAX,33.3,10.0,23.7,30
212,USC00110338,1912,10,TMAX,27.8,5.0,17.6,30
213,USC00110338,1912,11,TMAX,21.7,1.1,9.9,30
214,USC00110338,1912,12,TMAX,12.8,-6.7,4.4,31
215,USC00110338,1913,2,TMAX,15.6,-11.7,-0.2,28
216,USC00110338,1913,3,TMAX,18.9,-8.9,6.5,31
217,USC00110338,1913,4,TMAX,26.7,4.4,16.9,30
218,USC00110338,1913,5,TMAX,28.9,11.1,21.0,31
219,USC00110338,1913,6,TMAX,36.7,15.0,28.6,30
220,USC00110338,1913,7,TMAX,36.7,22.2,30.2,31
221,USC00110338,1913,8,TMAX,36.1,20.0,28.7,31
222,USC00110338,1913,9,TMAX,33.9,9.4,23.4,30
223,USC00110338,1913,10,TMAX,27.8,2.2,15.7,31
224,USC00110338,1913,11,TMAX,21.7,-0.6,12.2,30
225,USC00110338,1913,12,TMAX,14.4,-2.2,4.8,31
226,USC00110338,1914,1,TMAX,13.9,-5.0,2.7,31
227,USC00110338,1914,2,TMAX,8.3,-16.1,-3.5,28
228,USC00110338,1914,3,TMAX,18.3,-2.2,6.7,31
229,USC00110338,1914,4,TMAX,27.2,0.6,16.0,29
230,USC00110338,1914,5,TMAX,32.2,6.7,23.1,31
231,USC00110338,1914,6,TMAX,34.4,18.9,26.8,30
232,USC00110338,1914,7,TMAX,36.7,25.0,30.5,31
233,USC00110338,1914,8,TMAX,36.1,18.9,29.0,31
234,USC00110338,1914,9,TMAX,31.1,13.9,23.2,30
235,USC00110338,1914,10,TMAX,27.2,7.2,19.2,31
236,USC00110338,1914,11,TMAX,21.1,-2.8,11.1,30
237,USC00110338,1914,12,TMAX,13.3,-12.2,-2.0,31
238,USC00110338,1915,1,TMAX,5.0,-16.1,-2.7,31
239,USC00110338,1915,2,TMAX,12.8,-6.7,3.8,28
240,USC00110338,1915,3,TMAX,13.9,-1.1,5.4,31
241,USC00110338,1915,4,TMAX,31.1,5.0,20.7,30
242,USC00110338,1915,5,TMAX,30.6,9.4,18.3,31
243,USC00110338,1915,6,TMAX,30.6,13.3,24.4,30
244,USC00110338,1915,7,TMAX,30.6,20.0,26.0,31
245,USC00110338,1915,8,TMAX,30.6,16.1,23.7,31
246,USC00110338,1915,9,TMAX,31.1,14.4,23.5,30
247,USC00110338,1915,10,TMAX,25.0,7.8,18.3,31
248,USC00110338,1915,11,TMAX,25.0,0.6,10.4,30
249,USC00110338,1915,12,TMAX,4.4,-7.8,-0.1,31
250,USC00110338,1916,1,TMAX,15.0,-12.2,1.7,31
251,USC00110338,1916,2,TMAX,10.0,-10.0,-1.1,29
252,USC00110338,1916,3,TMAX,20.0,-5.0,5.8,31
253,USC00110338,1916,4,TMAX,26.1,4.4,15.0,30
254,USC00110338,1916,5,TMAX,31.1,8.9,21.6,31
255,USC00110338,1916,6,TMAX,29.4,12.8,22.7,30
256,USC00110338,1916,7,TMAX,39.4,23.9,32.8,31
257,USC00110338,1916,8,TMAX,38.3,22.8,30.7,31
258,USC00110338,1916,9,TMAX,32.2,12.8,22.9,30
259,USC00110338,1916,10,TMAX,30.0,4.4,17.0,31
260,USC00110338,1916,11,TMAX,23.3,-3.3,9.9,30
261,USC00110338,1916,12,TMAX,18.9,-12.2,-0.2,31
262,USC00110338,1917,1,TMAX,6.7,-12.8,-1.2,31
263,USC00110338,1917,2,TMAX,6.7,-18.9,-2.8,28
264,USC00110338,1917,3,TMAX,23.9,-4.4,8.4,31
265,USC00110338,1917,4,TMAX,28.3,4.4,12.8,30
266,USC00110338,1917,5,TMAX,31.7,6.7,18.1,31
267,USC00110338,1917,6,TMAX,30.0,12.8,23.8,30
268,USC00110338,1917,7,TMAX,35.0,21.7,28.2,31
269,USC00110338,1917,8,TMAX,32.2,22.2,26.6,31
270,USC00110338,1917,9,TMAX,28.9,12.8,21.9,30
271,USC00110338,1917,10,TMAX,19.4,-3.3,10.6,31
272,USC00110338,1917,11,TMAX,21.1,-0.6,9.3,30
273,USC00110338,1917,12,TMAX,10.0,-15.0,-2.6,31
274,USC00110338,1918,1,TMAX,0.6,-17.2,-8.0,31
275,USC00110338,1918,2,TMAX,13.9,-16.1,1.4,28
276,USC00110338,1918,3,TMAX,24.4,0.6,12.1,31
277,USC00110338,1918,4,TMAX,23.9,3.9,12.3,30
278,USC00110338,1918,5,TMAX,31.1,12.8,24.4,31
279,USC00110338,1918,6,TMAX,34.4,19.4,26.2,30
280,USC00110338,1918,7,TMAX,33.3,20.0,27.9,31
281,USC00110338,1918,8,TMAX,38.9,22.2,29.3,31
282,USC00110338,1918,9,TMAX,26.1,10.0,19.7,30
283,USC00110338,1918,10,TMAX,27.2,7.2,18.4,31
284,USC00110338,1918,11,TMAX,19.4,1.1,9.1,30
285,USC00110338,1918,12,TMAX,13.9,-6.1,4.0,26
286,USC00110338,1919,1,TMAX,9.4,-16.1,1.4,31
287,USC00110338,1919,2,TMAX,11.7,-6.1,2.6,28
288,USC00110338,1919,3,TMAX,20.0,-4.4,8.5,31
289,USC00110338,1919,4,TMAX,25.0,5.0,15.2,30
290,USC00110338,1919,5,TMAX,33.3,11.1,19.9,31
291,USC00110338,1919,6,TMAX,33.3,21.1,28.4,30
292,USC00110338,1919,7,TMAX,35.6,26.7,31.6,31
293,USC00110338,1919,8,TMAX,36.1,23.9,28.4,31
294,USC00110338,1919,9,TMAX,34.4,16.7,25.5,30
295,USC00110338,1919,10,TMAX,28.9,7.2,18.3,31
296,USC00110338,1919,11,TMAX,15.0,-5.0,6.7,30
297,USC00110338,1919,12,TMAX,5.0,-15.6,-3.7,31
298,USC00110338,1920,1,TMAX,2.2,-16.1,-4.5,17
299,USC00110338,1920,2,TMAX,7.2,-15.0,0.2,29
300,USC00110338,1920,3,TMAX,22.8,-7.2,9.4,31
301,USC00110338,1920,4,TMAX,22.2,0.6,11.2,30
302,USC00110338,1920,5,TMAX,27.8,8.9,20.3,31
303,USC00110338,1920,6,TMAX,33.9,19.4,26.8,30
304,USC00110338,1920,7,TMAX,37.2,21.7,28.5,31
305,USC00110338,1920,8,TMAX,33.3,18.3,27.3,31
306,USC00110338,1920,9,TMAX,32.2,13.3,25.4,30
307,USC00110338,1920,10,TMAX,28.3,6.1,20.9,31
308,USC00110338,1920,11,TMAX,17.2,-2.8,7.7,30
309,USC00110338,1920,12,TMAX,17.2,-12.2,2.8,31
310,USC00110338,1921,1,TMAX,12.8,-7.8,3.1,31
311,USC00110338,1921,2,TMAX,18.9,-2.2,3.7,28
312,USC00110338,1921,3,TMAX,26.1,3.9,14.0,31
313,USC00110338,1921,4,TMAX,27.2,2.2,18.4,30
314,USC00110338,1921,5,TMAX,33.9,6.7,23.8,31
315,USC00110338,1921,6,TMAX,35.6,18.3,29.7,30
316,USC00110338,1921,7,TMAX,36.7,28.3,33.6,31
317,USC00110338,1921,8,TMAX,33.3,17.8,27.7,31
318,USC00110338,1921,9,TMAX,31.7,16.7,25.4,30
319,USC00110338,1921,10,TMAX,25.6,7.8,17.1,31
320,USC00110338,1921,11,TMAX,17.2,0.0,7.1,30
321,USC00110338,1921,12,TMAX,11.7,-5.6,2.6,31
322,USC00110338,1922,1,TMAX,8.3,-13.3,0.3,31
323,USC00110338,1922,2,TMAX,20.0,-7.2,3.2,28
324,USC00110338,1922,3,TMAX,18.9,-3.3,8.1,31
325,USC00110338,1922,4,TMAX,24.4,6.1,15.1,30
326,USC00110338,1922,5,TMAX,30.0,16.1,24.0,31
327,USC00110338,1922,6,TMAX,34.4,20.0,28.2,30
328,USC00110338,1922,7,TMAX,35.0,23.3,28.5,31
329,USC00110338,1922,8,TMAX,36.1,22.2,29.1,31
330,USC00110338,1922,9,TMAX,37.8,15.0,26.3,30
331,USC00110338,1922,10,TMAX,30.6,10.0,19.2,31
332,USC00110338,1922,11,TMAX,19.4,1.1,9.8,30
333,USC00110338,1922,12,TMAX,14.4,-9.4,2.4,31
334,USC00110338,1923,1,TMAX,8.3,-5.6,1.7,31
335,USC00110338,1923,2,TMAX,6.7,-11.1,-1.8,28
336,USC00110338,1923,3,TMAX,18.9,-8.9,5.3,31
337,USC00110338,1923,4,TMAX,26.7,3.9,15.4,30
338,USC00110338,1923,5,TMAX,27.8,13.3,21.3,31
339,USC00110338,1923,6,TMAX,36.7,19.4,28.1,30
340,USC00110338,1923,7,TMAX,35.0,25.6,30.3,31
341,USC00110338,1923,8,TMAX,35.0,18.9,26.9,31
342,USC00110338,1923,9,TMAX,28.9,13.9,23.0,30
343,USC00110338,1923,10,TMAX,24.4,5.6,15.4,31
344,USC00110338,1923,11,TMAX,18.3,1.1,9.2,30
345,USC00110338,1923,12,TMAX,11.1,0.6,6.5,31
346,USC00110338,1924,1,TMAX,6.7,-18.3,-2.7,31
347,USC00110338,1924,2,TMAX,7.8,-5.6,0.6,29
348,USC00110338,1924,3,TMAX,17.2,-1.7,3.9,31
349,USC00110338,1924,4,TMAX,26.7,0.0,14.8,30
350,USC00110338,1924,5,TMAX,29.4,10.6,18.4,31
351,USC00110338,1924,6,TMAX,32.8,14.4,24.1,30
352,USC00110338,1924,7,TMAX,32.2,19.4,26.8,31
353,USC00110338,1924,8,TMAX,33.3,20.0,26.1,31
354,USC00110338,1924,9,TMAX,30.0,12.8,19.5,30
355,USC00110338,1924,10,TMAX,26.7,10.6,20.6,31
356,USC00110338,1924,11,TMAX,23.9,-4.4,9.9,30
357,USC00110338,1924,12,TMAX,11.1,-19.4,-1.5,31
358,USC00110338,1925,1,TMAX,6.1,-8.9,-0.8,31
359,USC00110338,1925,2,TMAX,13.9,-6.1,4.0,28
360,USC00110338,1925,3,TMAX,25.0,-8.3,10.1,31
361,USC00110338,1925,4,TMAX,30.6,8.9,19.5,30
362,USC00110338,1925,5,TMAX,33.3,10.6,20.5,31
363,USC00110338,1925,6,TMAX,34.4,19.4,27.8,30
364,USC00110338,1925,7,TMAX,35.6,21.1,28.7,31
365,USC00110338,1925,8,TMAX,36.7,22.8,29.6,31
366,USC00110338,1925,9,TMAX,36.7,16.7,26.3,30
367,USC00110338,1925,10,TMAX,23.9,-3.3,10.6,31
368,USC00110338,1925,11,TMAX,15.0,-2.2,7.6,30
369,USC00110338,1925,12,TMAX,10.0,-17.2,-1.1,31
370,USC00110338,1926,1,TMAX,10.0,-12.8,1.0,31
371,USC00110338,1926,2,TMAX,12.2,-2.8,2.4,28
372,USC00110338,1926,3,TMAX,21.1,-6.1,3.9,31
373,USC00110338,1926,4,TMAX,31.1,0.0,12.1,30
374,USC00110338,1926,5,TMAX,30.6,7.2,23.3,31
375,USC00110338,1926,6,TMAX,31.1,18.3,24.5,30
376,USC00110338,1926,7,TMAX,35.0,21.7,28.2,31
377,USC00110338,1926,8,TMAX,33.9,20.6,28.2,31
378,USC00110338,1926,9,TMAX,30.6,9.4,21.7,30
379,USC00110338,1926,10,TMAX,28.9,5.6,15.1,31
380,USC00110338,1926,11,TMAX,17.2,-5.0,6.2,30
381,USC00110338,1926,12,TMAX,7.8,-11.7,0.1,31
382,USC00110338,1927,1,TMAX,6.7,-14.4,-1.0,31
383,USC00110338,1927,2,TMAX,13.3,-0.6,5.2,28
384,USC00110338,1927,3,TMAX,21.7,0.0,10.0,31
385,USC00110338,1927,4,TMAX,26.1,5.0,14.4,30
386,USC00110338,1927,5,TMAX,29.4,10.0,19.5,31
387,USC00110338,1927,6,TMAX,35.0,18.3,24.3,30
388,USC00110338,1927,7,TMAX,35.6,22.8,29.0,31
389,USC00110338,1927,8,TMAX,33.9,20.0,25.9,31
